id,name,lat,lon
2357192603,"",50.7602112,6.0327371
2598584989,"",50.743134600000005,6.0766209
1660287374,"",50.763740600000006,6.066149500000001
2297384125,"",50.7211152,6.186690700000001
1345118242,"",50.778697300000005,6.0481917
1309312884,"",50.8730619,6.10369
1365416409,"",50.6488991,6.2722148
1277093628,"",50.682164500000006,6.1802031
1352910925,"",50.7959758,6.1604063
10315585914,"",50.719733100000006,6.0460156000000005
1979330048,"Junkerstraße",50.771012400000004,6.0731644000000005
13067161218,"",50.946593400000005,6.3627238
707262075,"",50.8155134,6.2648424
2297383902,"",50.7025123,6.1798874
387849752,"",50.981000900000005,6.517899000000001
387849728,"",50.983355200000005,6.5243079
1302069693,"",50.783498200000004,6.0598757
1332046180,"",50.7231509,6.116217000000001
1368131117,"",50.772776,6.0623795000000005
1737532387,"",50.729082600000005,6.175144
1375138067,"",50.775505200000005,6.0788298
1574330541,"",50.721537500000004,6.1982773
1576203560,"",50.762418200000006,6.0678844000000005
1311046718,"",50.866080100000005,6.117646700000001
1931288435,"",50.79451400000001,6.1102194
736970407,"",50.6189131,5.887596800000001
1966767323,"",50.788233500000004,6.116861500000001
2329966164,"",50.757441400000005,6.131638700000001
2506502254,"",50.74935,6.165787600000001
1256674902,"",50.9243266,6.3702445
1897109236,"",50.778362200000004,6.1611417
1305006811,"",50.79214940000001,6.1050588
1978630741,"",50.789798600000005,6.127679400000001
1277065469,"",50.7263266,6.1522914
1256673587,"",50.933511700000004,6.375216600000001
7576881315,"",50.7718196,6.121355400000001
1297045781,"",50.821256600000005,6.0719545
1425149345,"",50.8146016,6.1142522
1619317625,"",50.7632315,6.0914332
1365385077,"",50.6544612,6.2771685
1711918062,"",50.7434676,6.0943306
3780463958,"",50.772019300000004,6.0388326
390275442,"",50.815798,6.5227605
1543024386,"",50.805652300000006,6.0645384
1691680081,"",50.757406100000004,6.0734054
1805500381,"",50.7874666,6.114763
1992217461,"",50.7935759,6.125628000000001
1308303540,"",50.7392264,6.0428084
323084372,"",50.761754,6.4949683
1432149359,"",50.6991937,6.0666536
333105773,"Station Maubachstraße",50.7298168,6.477071700000001
2091637526,"",50.770451900000005,6.0695712
