id,name,lat,lon,is_substation,is_transformer_node,voltage
1702406238,"",50.754819100000006,6.104137700000001,true,false,""
2207527625,"",50.7789085,6.0956662,true,false,""
6343953159,"",50.660105200000004,5.9790029,false,true,""
6343953161,"",50.6601002,5.978903600000001,false,true,""
12046067049,"",50.912198800000006,6.4066727000000006,false,true,""
2329966176,"",50.7582828,6.1300773,true,false,""
736970407,"",50.6189131,5.887596800000001,true,false,""
1039950768,"",50.8375752,6.1950282,true,false,""
1743648580,"",50.7674528,6.120492100000001,true,false,""
2356683758,"",50.7359699,6.1504057,true,false,""
5583910947,"",50.6296978,6.0349122,false,true,""
1377829647,"",50.792449500000004,6.0754292,true,false,""
1694425822,"",50.756600500000005,6.0588669,true,false,""
9969345651,"",50.9060179,6.358564,false,true,""
9225120359,"",50.907463500000006,6.405595900000001,false,true,""
1691674530,"",50.727811800000005,6.1803008,true,false,""
1277065469,"",50.7263266,6.1522914,true,false,""
1700706729,"",50.768922200000006,6.0519791000000005,true,false,""
3663502149,"",50.7982966,6.0759189000000005,true,false,""
1783708489,"",50.7000473,6.487398600000001,false,true,"110000;medium"
8071595620,"",50.6538856,6.376369100000001,false,true,""
1726754354,"",50.7335743,6.144053400000001,true,false,""
2594344103,"",50.810993700000004,6.079770300000001,true,false,""
333105773,"Station Maubachstraße",50.7298168,6.477071700000001,true,false,""
1394585242,"",50.736055900000004,6.161004200000001,true,false,""
8617369123,"",50.699248100000005,6.0487367,false,true,""
3646302703,"",50.7706663,6.1104186,true,false,""
9945026618,"",50.928074200000005,6.1189762000000005,false,true,""
1743689129,"",50.7837297,6.108672100000001,true,false,""
12043001064,"",50.976929500000004,6.278566400000001,false,true,""
1723275553,"",50.783306200000006,6.1307407000000005,true,false,""
6343938505,"",50.724201400000005,5.9341143,false,true,""
2598584992,"",50.7806155,6.0111112,true,false,""
1659031882,"",50.8000519,6.050219200000001,true,false,""
2598584989,"",50.743134600000005,6.0766209,true,false,""
5628866466,"",50.630963,6.0104353,false,true,"15375;400;230"
5644254669,"",50.627635700000006,6.0568894,false,true,"15000;400"
1274824475,"",50.7591053,6.0973785000000005,true,false,""
1313101707,"",50.730994700000004,5.996196,true,false,""
1810481085,"",50.7947524,6.1090632000000005,true,false,""
1256674902,"",50.9243266,6.3702445,true,false,""
1269278230,"",50.7840471,6.0905253,true,false,""
1978630741,"",50.789798600000005,6.127679400000001,true,false,""
2369698904,"",50.746788300000006,6.166004900000001,true,false,""
480318916,"",50.727558300000005,6.4811239,true,false,""
10705300711,"",50.7892518,6.225561600000001,false,true,""
13291260257,"",50.830217000000005,6.2696133000000005,false,true,""
1432149359,"",50.6991937,6.0666536,true,false,"15000"
1297045747,"",50.8279647,6.054870800000001,true,false,""
4951587978,"",50.9114744,6.2172511,false,true,""
11283957776,"",50.710743400000005,6.0929127,true,false,"400"
13291310437,"",50.838520700000004,6.325772000000001,false,true,""
387849796,"",50.985008500000006,6.514937300000001,true,false,""
1352910925,"",50.7959758,6.1604063,true,false,""
