id,node_ids,is_power_line,is_power_transformer_way,length_km,voltage
578137663,"11697348967;5540433303;11697348968;11697361569;5540433302;5540433301;5540433300;5540433299;9350386016;8994247149;5540433298;5540433297;5540433296;5540433295;5540433294;5540433293;5540433292;5540433291;5540433290;5540433289;5540433288;8499341725;5540433287;5540433286;5540433285;9263185921;5540433284;5540433283;5540433282;5540433281;5540433280;5540433279;5540433278;5540433277;5540433276;5540433275;5540433274;5540433273;5540433272;5540433271;5540433270;5540433269;5540433268;5540433267;5540433266;5540433265;5540433264;5540433263;5540433262;5540433261;5540433260;5540433259;5540433258;5540433257;5540433256;5540433255;5540433254;5540433253;5540433252;9729809320;5540433251;11901410682;11901410684;5540433250;5540433249;5540433248;5540433247;5540433246",true,false,46.58307806773412,"320000"
1300536022,"1307334572;9969345645;1307334581",true,false,0.019462805073508335,"110000"
866134988,"8073155296;8073155295;8073155294",true,false,0.0817109799284637,""
1119597559,"10240168779;10240168801;10240168780;10240168781;10240168782;10240168783;10240168784;10240168785;10240168786",true,false,0.2421593718049697,"110000"
1026219340,"1303256023;1014114069",true,false,0.05749502017660114,"150000"
1119544042,"11741245442;10239765716;10239765717;10239765718;10239765719;10239765749;10239765720",true,false,0.14392132262328622,"380000"
1119597527,"10240147092;10240168724;10240168728;10240168730;10240168732;10240168734;10240168736;10240168738;10240147093;10240147094;10240147095;10240168740;10240168745;10240168743;10240168753;10240168756;10240168722;10240168761;10240168723;10240168766;10240168714;10240168711;10240168764;10240147100;10240147097;10240147096",true,false,0.2614482406268797,"110000"
1151325246,"10710776363;10710776364;10710776365;10710776366;10710776367;10710776368",true,false,0.04759038726153822,"110000"
1151325266,"1304736114;10710776398;10710776399;13296126860",true,false,0.029786739753006507,"110000"
1300426307,"6508998304;9944993310;9944993311",true,false,0.02103260912729539,"110000"
32551906,"267227081;267227080;267227079;267227078;267227077;267227076;267227075;267226804;267226803;267226592;267226591;267226590;267226589;267226392;267226391;266821638;267225713;267225712;267225709;267225708;266821639;1305289012;267225705;267225704;266821640;266821641;267225691;267225625;266821160;1305288958;266821161;266508877;266508875;266508873;266508871;266508869;266508868;266508866;266508864;266508862;266508854;266508853;266508850;266508840;266508838;266508837;1305288973;266508834;1305289026;266508832;266508831;266508830;266508829;266508828;266508827;266508826;266507527;266507478;266507471;366086487;266507466;266507459;366086104;266507456;266507452;266507448;266507446",true,false,16.706285116823636,"110000"
26593934,"291643896;291643909;291643912;291643940;291644039;291644041;291644045;291644052;291644059;291644065;291644071;291644077;291644081",true,false,4.093849922832126,"380000"
120352475,"262795531;262795532;262795536",true,false,0.3337584857513094,"110000"
906689900,"2240680196;4913210508;317395536",true,false,0.012180383626995826,"110000"
1151325275,"1702522844;1702522848;10710824714",true,false,0.019363596650402663,"110000"
1244629380,"11569652666;11569652656;11569652655;11569652654",true,false,0.01659332793741808,"5000"
1119606398,"8071414157;10240227948;8071414156;10240227947",true,false,0.06444158256482134,"110000"
1150692046,"8511349390;10704274509",true,false,0.022489017143622118,"110000"
1150803259,"1207898138;10705256979;10705256980;10705256981",true,false,0.04255876118786321,"110000"
